DatasetName	SSA_SMA	HEL_LEL	MCS_SCS	MG_IES	OMIM_IES	UNIPROT_IES	BioGRID_IES	Reactomepathway_IES	IntAct_IES
12975295	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8841193	null	null	18.0	null	19.0	null	null	null	null
25116015	null	null	18.0	null	null	null	null	null	null
25550078	null	null	18.0	null	null	17.0	null	null	null
15300251	null	null	18.0	null	null	17.0	null	null	null
30147898	null	null	18.0	19.0	19.0	null	null	null	null
15300250	null	null	null	null	19.0	17.0	null	null	null
8069312	null	null	18.0	null	null	17.0	null	null	null
15595939	null	17.0	18.0	null	null	17.0	null	null	null
8069314	null	null	18.0	null	19.0	17.0	null	null	null
15351846	null	null	18.0	19.0	19.0	17.0	null	null	null
8069316	null	null	18.0	19.0	19.0	17.0	null	null	null
3790720	null	null	null	19.0	19.0	17.0	null	null	null
9099834	null	null	18.0	null	19.0	17.0	null	null	null
20934974	null	null	null	null	null	null	10.0	null	null
8841182	null	null	null	null	null	17.0	null	null	null
26719535	9.474703012103971	null	10.283162160184325	null	null	11.001521902812613	null	null	null
15520399	null	17.0	18.0	null	null	17.0	null	null	null
12483305	null	null	null	19.0	19.0	17.0	null	null	null
8841184	null	null	null	null	null	12.947432051867926	null	null	null
17003101	null	null	null	null	null	null	5.758007512426967	4.7882517817871	null
8841188	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
8841189	null	null	11.98791025242275	null	19.0	17.0	null	null	null
9099842	null	null	18.0	null	null	17.0	null	null	null
9099841	null	17.0	18.0	19.0	19.0	17.0	null	null	null
16168052	10.929990244710813	null	null	null	null	null	null	null	null
19458060	null	null	18.0	19.0	19.0	17.0	null	null	null
19953527	null	null	18.0	19.0	null	17.0	null	null	null
1356229	null	null	18.0	null	19.0	17.0	null	null	null
12796555	null	null	null	null	19.0	17.0	null	null	null
20682717	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19233941	9.525996306491521	null	null	null	null	null	null	null	null
23611888	null	null	null	null	19.0	17.0	null	null	null
8212073	null	null	null	19.0	19.0	17.0	null	null	null
20631166	12.470435285657961	null	null	null	null	null	null	null	null
25501066	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9648840	null	17.0	18.0	null	null	17.0	null	null	null
19114557	null	null	18.0	19.0	19.0	17.0	null	null	null
27861123	null	null	null	null	19.0	null	null	null	null
9384613	null	17.0	18.0	19.0	19.0	17.0	null	null	null
25574057	null	17.0	18.0	19.0	19.0	null	null	null	null
17003121	null	null	18.0	19.0	19.0	17.0	null	null	null
12796552	null	null	18.0	null	null	17.0	null	null	null
25096716	11.777288105098016	null	10.88929796375464	null	null	17.0	null	null	null
24823368	null	null	18.0	null	null	null	null	null	null
18547720	18.0	null	null	null	null	null	7.837449054106803	10.0	null
9565988	null	null	18.0	null	null	17.0	null	null	null
25128028	null	null	18.0	null	null	null	null	null	null
18205205	null	null	18.0	19.0	19.0	17.0	null	null	null
17389232	null	null	18.0	19.0	null	17.0	null	null	null
20692103	null	null	18.0	null	null	null	null	null	null
20667145	11.777288105098016	null	null	null	null	null	null	null	null
8309582	null	17.0	null	null	null	17.0	null	null	null
9242524	null	null	null	null	null	17.0	null	null	null
22032306	null	null	18.0	null	null	17.0	null	null	null
2152885	null	null	18.0	19.0	19.0	17.0	null	null	null
16254549	null	null	18.0	19.0	19.0	17.0	null	null	null
8299698	null	null	null	null	null	17.0	null	null	null
23028126	11.084140924538072	null	18.0	19.0	19.0	14.046044340536035	10.0	null	null
19363144	9.21233874763648	12.255063072360509	null	null	null	null	3.0667644296411383	null	null
19018715	11.084140924538072	null	null	null	null	null	10.0	10.0	null
20364125	18.0	null	18.0	null	null	17.0	null	null	null
12928894	11.777288105098016	null	11.98791025242275	null	null	12.947432051867926	null	null	null
9242535	null	null	18.0	19.0	19.0	17.0	null	null	null
12914250	null	null	null	null	null	null	null	10.0	null
16807905	null	null	18.0	19.0	null	17.0	null	null	null
12951204	null	null	18.0	null	null	null	null	null	null
24154489	null	17.0	null	null	null	17.0	null	null	null
20339196	null	null	18.0	null	19.0	17.0	null	null	null
2211725	null	17.0	18.0	null	null	17.0	null	null	null
11087788	null	null	18.0	19.0	null	17.0	null	null	null
22991165	null	17.0	18.0	null	null	17.0	null	null	null
26164367	18.0	null	18.0	19.0	19.0	17.0	null	null	null
15772097	null	11.967380999908727	null	null	19.0	17.0	null	null	null
25647543	null	17.0	18.0	null	19.0	null	null	null	null
15182556	null	null	null	19.0	null	null	null	null	null
15772096	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
11742035	12.470435285657961	17.0	null	null	null	12.947432051867926	null	null	null
15772091	null	null	null	null	null	17.0	null	null	null
9697838	null	null	18.0	19.0	19.0	17.0	null	null	null
10429361	null	null	18.0	19.0	19.0	17.0	null	null	null
23342295	null	null	18.0	null	null	17.0	null	null	null
28228639	null	null	18.0	19.0	19.0	17.0	null	null	null
11589012	null	17.0	18.0	null	null	17.0	null	null	null
11565064	9.985528635869962	9.770156422572507	null	null	null	17.0	null	null	null
22766507	null	null	18.0	19.0	19.0	17.0	null	null	null
19845691	12.470435285657961	null	null	19.0	19.0	17.0	null	null	null
734759	null	11.967380999908727	null	null	null	null	null	null	null
16940797	null	null	null	null	null	12.25428487130798	null	null	null
14975756	12.470435285657961	null	null	null	null	null	null	null	null
15845591	null	null	18.0	19.0	19.0	17.0	null	null	null
20222921	12.470435285657961	null	null	19.0	14.103882247188972	13.640579232427871	null	null	null
23958494	12.470435285657961	null	null	null	null	null	10.0	10.0	null
17379860	9.985528635869962	null	null	null	null	null	null	null	null
25552650	null	null	10.88929796375464	19.0	19.0	null	null	null	null
22357538	null	null	null	null	null	17.0	null	null	null
25552652	null	null	null	19.0	19.0	null	null	null	null
28495940	null	null	18.0	19.0	19.0	17.0	null	null	null
16205573	18.0	17.0	null	19.0	19.0	13.640579232427871	null	null	null
4286143	null	null	18.0	19.0	null	17.0	null	null	null
27132593	null	null	null	null	19.0	17.0	null	null	null
26333769	null	null	null	null	19.0	17.0	null	null	null
16783378	18.0	null	null	19.0	19.0	17.0	null	null	null
27132592	null	null	null	null	19.0	17.0	null	null	null
15928335	null	null	18.0	null	null	17.0	null	null	null
16783379	null	null	18.0	null	null	null	null	null	null
21519002	null	null	18.0	19.0	19.0	17.0	null	null	null
22683710	null	17.0	null	null	null	null	null	null	null
22683711	null	null	null	null	null	12.947432051867926	null	null	null
21045828	null	null	null	null	19.0	null	null	null	null
22683713	10.678675816429907	10.357943087474627	null	null	19.0	17.0	null	null	null
11756609	null	17.0	18.0	19.0	19.0	17.0	null	null	null
15520322	18.0	null	12.681057432982694	null	null	17.0	null	null	null
11756608	null	null	null	19.0	19.0	17.0	null	null	null
28495916	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23356892	null	null	null	19.0	19.0	17.0	null	null	null
15314824	null	null	18.0	19.0	null	17.0	null	null	null
14570802	null	null	18.0	19.0	19.0	17.0	null	null	null
11553052	null	null	18.0	19.0	19.0	17.0	null	null	null
11553050	null	17.0	18.0	null	null	17.0	null	null	null
11756613	null	null	18.0	19.0	19.0	17.0	null	null	null
23621294	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18425332	null	17.0	null	null	null	null	null	null	null
2849209	null	null	null	null	19.0	17.0	null	null	null
14961121	null	null	null	null	null	17.0	null	null	null
23401156	12.288113728864008	null	11.651438015801537	null	null	12.25428487130798	null	5.704542513661255	null
15231984	null	17.0	18.0	null	null	17.0	null	null	null
20089618	null	null	18.0	19.0	19.0	17.0	null	null	null
8011991	null	17.0	null	19.0	19.0	17.0	null	null	null
24678003	11.084140924538072	null	null	null	null	null	null	null	null
20124447	12.470435285657961	null	null	null	null	null	null	null	null
11313315	null	null	18.0	19.0	19.0	17.0	null	null	null
11313316	null	null	18.0	null	19.0	17.0	null	null	null
23802516	12.470435285657961	null	null	null	19.0	12.947432051867926	null	null	null
15001636	null	null	18.0	null	null	17.0	null	null	null
28686597	null	null	18.0	null	19.0	17.0	null	null	null
22453305	null	null	null	19.0	19.0	null	null	null	null
22729508	null	17.0	18.0	19.0	null	17.0	null	null	null
8104271	null	17.0	18.0	null	null	17.0	null	null	null
28202063	null	17.0	18.0	null	null	null	null	null	null
24715504	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1429668	null	17.0	null	19.0	19.0	17.0	null	null	null
21882258	null	null	18.0	19.0	null	null	null	null	null
24129431	null	null	null	null	null	12.947432051867926	null	null	null
24129430	12.470435285657961	null	null	19.0	19.0	17.0	null	null	null
21079152	null	null	11.98791025242275	null	19.0	12.947432051867926	null	null	null
7504405	null	null	18.0	19.0	19.0	17.0	null	null	null
29795570	null	17.0	18.0	null	null	17.0	null	null	null
24969835	null	null	null	null	19.0	17.0	null	null	null
15640245	null	null	18.0	null	null	null	null	null	null
9382091	null	null	18.0	null	null	17.0	null	null	null
21412251	null	null	18.0	19.0	19.0	17.0	null	null	null
18464934	11.371822996989852	null	null	null	19.0	12.25428487130798	null	null	null
9382097	null	null	18.0	19.0	19.0	17.0	null	null	null
21412258	null	17.0	18.0	null	null	17.0	null	null	null
9382095	null	null	null	19.0	19.0	17.0	null	null	null
9382096	null	null	null	19.0	19.0	17.0	null	null	null
18929244	null	null	18.0	null	null	null	null	null	null
30290153	null	null	null	null	null	17.0	null	null	null
10224057	null	17.0	18.0	null	null	null	null	null	null
30290151	null	null	null	null	null	17.0	null	null	null
27129022	null	null	null	null	null	17.0	null	null	null
17331980	null	17.0	null	19.0	19.0	null	null	null	null
26394714	null	17.0	18.0	19.0	19.0	null	null	null	null
25721947	null	null	18.0	19.0	19.0	17.0	null	null	null
23356950	18.0	null	null	null	null	null	null	null	null
11278491	null	null	18.0	19.0	19.0	17.0	null	null	null
8562174	11.084140924538072	null	null	null	null	null	null	null	null
21080147	null	null	18.0	null	null	null	null	null	null
15955946	null	17.0	18.0	null	null	17.0	null	null	null
10669095	null	null	null	null	null	17.0	null	null	null
15280901	null	null	null	null	19.0	null	null	null	null
23549421	null	null	null	19.0	19.0	null	null	null	null
28945193	null	null	18.0	19.0	19.0	17.0	null	null	null
19055667	null	17.0	18.0	null	null	17.0	null	null	null
25944381	null	null	null	19.0	19.0	null	null	null	null
12928864	null	null	18.0	19.0	19.0	17.0	null	null	null
12566275	null	17.0	18.0	null	null	17.0	null	null	null
15955953	null	17.0	18.0	null	null	17.0	null	null	null
15955952	null	17.0	18.0	null	null	17.0	null	null	null
12601120	null	null	18.0	null	null	17.0	null	null	null
2137202	null	null	null	null	19.0	12.947432051867926	null	null	null
28945198	null	null	null	null	null	17.0	null	null	null
2331520	null	17.0	null	null	null	17.0	null	null	null
10706591	null	null	18.0	19.0	19.0	17.0	null	null	null
8613548	null	null	18.0	null	null	17.0	null	null	null
19833601	18.0	null	null	19.0	null	null	null	null	null
8613547	null	17.0	null	null	null	17.0	null	null	null
14662654	null	null	18.0	null	19.0	17.0	null	null	null
27117003	9.697846563418182	12.30385323652994	13.933820401478062	null	null	12.25428487130798	10.0	null	null
8613545	null	null	null	null	19.0	17.0	null	null	null
23743782	null	null	null	null	null	null	10.0	10.0	null
8094231	null	17.0	null	19.0	19.0	17.0	null	null	null
9719626	null	null	18.0	null	null	17.0	null	null	null
9719627	null	17.0	18.0	null	null	17.0	null	null	null
11278430	12.470435285657961	null	null	null	null	null	null	null	null
23378224	null	17.0	18.0	null	null	null	null	null	null
12566280	null	17.0	18.0	null	19.0	17.0	null	null	null
21967605	12.470435285657961	null	null	null	null	12.947432051867926	null	null	null
15979919	null	null	null	null	null	17.0	null	null	null
21055120	null	null	null	null	null	null	null	4.200465116884981	null
12566285	null	null	null	19.0	19.0	17.0	null	null	null
16146704	null	null	18.0	19.0	19.0	17.0	null	null	null
21941004	11.777288105098016	null	null	19.0	19.0	null	null	null	null
12241879	null	null	18.0	null	null	17.0	null	null	null
24438377	null	null	18.0	19.0	19.0	17.0	null	null	null
19172507	18.0	17.0	null	19.0	19.0	17.0	null	null	null
20621801	null	17.0	18.0	19.0	null	17.0	null	null	null
27848183	null	null	null	null	null	17.0	null	null	null
7482672	null	null	18.0	null	null	17.0	null	null	null
27405666	null	17.0	null	null	19.0	17.0	null	null	null
17928815	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9311735	null	17.0	18.0	null	null	17.0	null	null	null
9311732	null	17.0	null	null	null	17.0	null	null	null
26612714	null	null	null	19.0	19.0	17.0	null	null	null
22225676	null	null	18.0	null	null	null	null	null	null
15627218	null	17.0	null	19.0	19.0	17.0	null	null	null
15292921	null	17.0	18.0	null	19.0	17.0	null	null	null
16325427	11.777288105098016	17.0	18.0	null	null	17.0	null	null	null
20340136	null	null	18.0	null	null	null	null	null	null
20340138	18.0	null	18.0	19.0	19.0	17.0	null	null	null
20340139	null	17.0	18.0	null	null	17.0	null	null	null
9707624	null	null	18.0	19.0	null	17.0	null	null	null
21150650	null	null	18.0	null	19.0	17.0	null	null	null
9311737	null	null	18.0	null	null	17.0	null	null	null
9311736	null	null	18.0	19.0	19.0	17.0	null	null	null
15448513	null	null	18.0	null	null	17.0	null	null	null
27012807	null	17.0	18.0	19.0	null	17.0	null	null	null
17546647	18.0	null	null	null	null	17.0	null	null	null
15025684	11.777288105098016	null	10.60161589130286	19.0	19.0	17.0	null	null	null
22492991	13.163582466217907	null	null	19.0	19.0	17.0	null	null	null
31347298	null	null	18.0	null	null	17.0	null	null	null
11146732	null	null	18.0	19.0	19.0	17.0	null	null	null
24691054	null	null	null	null	null	17.0	null	null	null
22634756	10.390993743978127	null	null	null	null	null	4.947077296210638	null	null
22634754	11.777288105098016	17.0	null	null	null	null	null	null	null
22634753	null	17.0	null	null	19.0	12.947432051867926	null	null	null
22634751	null	17.0	null	null	19.0	17.0	null	null	null
25919374	null	null	18.0	null	null	null	null	null	null
23670161	null	null	18.0	19.0	19.0	17.0	null	null	null
19483054	18.0	null	18.0	19.0	19.0	17.0	null	null	null
10706561	null	17.0	18.0	null	null	17.0	null	null	null
8772850	null	null	18.0	19.0	19.0	17.0	null	null	null
22129891	null	null	18.0	19.0	null	null	null	null	null
10468986	null	null	null	19.0	19.0	17.0	null	null	null
23090186	null	null	null	null	null	null	5.452625862875785	2.6135000603029392	null
2551692	11.777288105098016	9.88793945822889	null	null	null	null	null	null	null
22610794	11.777288105098016	null	null	null	null	17.0	null	null	null
20232353	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23635803	11.777288105098016	null	null	null	null	null	null	null	null
14579150	18.0	null	18.0	19.0	19.0	17.0	null	null	null
23332916	null	null	null	null	null	17.0	null	null	null
23332918	null	null	null	null	19.0	null	null	null	null
20932324	null	12.660528180468672	null	null	null	null	null	null	null
24859200	null	null	null	null	null	17.0	null	null	null
23332917	null	null	null	null	null	17.0	null	null	null
22693042	10.52452513660265	10.581086638788836	null	19.0	19.0	12.25428487130798	null	null	null
15750629	18.0	null	18.0	null	null	12.947432051867926	null	null	null
30649222	11.777288105098016	null	null	null	null	null	null	null	null
28182669	null	null	18.0	null	null	17.0	null	null	null
26720466	null	null	18.0	null	null	17.0	null	null	null
11949931	null	17.0	18.0	null	null	17.0	null	null	null
17666404	null	null	null	null	null	17.0	null	null	null
7861014	null	null	18.0	null	null	17.0	null	null	null
23332920	12.470435285657961	11.967380999908727	null	null	19.0	17.0	null	null	null
17666408	null	null	18.0	null	null	null	null	null	null
29443755	null	null	18.0	19.0	19.0	17.0	null	null	null
1659948	null	17.0	null	null	null	17.0	null	null	null
10576763	null	null	18.0	19.0	19.0	17.0	null	null	null
25527630	null	null	18.0	19.0	19.0	17.0	null	null	null
9345097	null	null	11.98791025242275	null	null	17.0	null	null	null
24058690	null	null	null	19.0	19.0	17.0	null	null	null
19796186	null	null	18.0	19.0	19.0	null	null	null	null
19279310	18.0	12.660528180468672	null	null	null	13.640579232427871	null	null	null
19796188	null	17.0	18.0	null	null	17.0	null	null	null
16374432	null	null	18.0	null	null	17.0	null	null	null
26720455	null	null	null	null	19.0	12.947432051867926	null	null	null
11935341	null	null	18.0	null	19.0	17.0	null	null	null
24522117	null	null	18.0	null	null	null	null	null	null
25885527	null	17.0	18.0	19.0	19.0	17.0	null	null	null
10914677	null	null	null	19.0	19.0	null	null	null	null
22981737	18.0	null	18.0	19.0	19.0	17.0	null	null	null
10914676	null	null	18.0	19.0	19.0	17.0	null	null	null
25527620	null	null	18.0	19.0	19.0	17.0	null	null	null
10588719	null	null	18.0	null	null	17.0	null	null	null
15894594	18.0	null	null	null	19.0	17.0	null	null	null
19879169	null	17.0	18.0	null	null	17.0	null	null	null
